X Y V 
42 61 -1.26912
42 62 -1.25755
42 63 -1.24492
42 64 -1.23119
42 65 -1.21634
42 66 -1.20037
42 67 -1.18323
42 68 -1.16492
42 69 -1.1454
42 70 -1.12466
42 71 -1.10267
42 72 -1.07942
42 73 -1.05489
42 74 -1.02905
42 75 -1.00191
42 76 -0.973434
42 77 -0.94363
42 78 -0.912488
42 79 -0.880009
42 80 -0.846198
42 81 -0.811064
42 82 -0.774621
42 83 -0.736891
42 84 -0.697899
42 85 -0.65768
42 86 -0.616273
42 87 -0.573724
42 88 -0.530087
42 89 -0.485423
42 90 -0.439798
42 91 -0.393286
42 92 -0.345968
42 93 -0.29793
42 94 -0.249262
42 95 -0.200063
42 96 -0.150431
42 97 -0.100472
42 98 -0.0502922
42 99 0
43 0 0
43 1 -0.0436917
43 2 -0.087295
43 3 -0.130717
43 4 -0.173867
43 5 -0.216656
43 6 -0.258997
43 7 -0.300808
43 8 -0.342012
43 9 -0.382532
43 10 -0.422302
43 11 -0.461257
43 12 -0.499339
43 13 -0.536495
43 14 -0.572679
43 15 -0.60785
43 16 -0.641974
43 17 -0.675019
43 18 -0.706963
43 19 -0.737787
43 20 -0.767476
43 21 -0.796022
43 22 -0.823418
43 23 -0.849665
43 24 -0.874763
43 25 -0.89872
43 26 -0.921542
43 27 -0.943241
43 28 -0.96383
43 29 -0.983323
43 30 -1.00174
43 31 -1.01909
43 32 -1.03539
43 33 -1.05067
43 34 -1.06493
43 35 -1.07821
43 36 -1.09051
43 37 -1.10186
43 38 -1.11227
43 39 -1.12176
43 40 -1.13035
43 41 -1.13804
43 42 -1.14485
43 43 -1.15079
43 44 -1.15588
43 45 -1.16012
43 46 -1.16352
43 47 -1.16609
43 48 -1.16783
43 49 -1.16874
43 50 -1.16882
43 51 -1.16808
43 52 -1.16652
43 53 -1.16412
43 54 -1.16088
43 55 -1.15681
43 56 -1.15188
43 57 -1.14609
43 58 -1.13943
43 59 -1.13188
43 60 -1.12344
43 61 -1.11409
43 62 -1.1038
43 63 -1.09257
43 64 -1.08038
43 65 -1.06721
43 66 -1.05304
43 67 -1.03785
43 68 -1.02163
43 69 -1.00435
43 70 -0.985995
43 71 -0.966552
43 72 -0.946003
43 73 -0.924333
43 74 -0.90153
43 75 -0.877581
43 76 -0.85248
43 77 -0.826221
43 78 -0.7988
43 79 -0.77022
43 80 -0.740485
43 81 -0.709605
43 82 -0.677594
43 83 -0.644471
43 84 -0.61026
43 85 -0.57499
43 86 -0.538698
43 87 -0.501424
43 88 -0.463214
43 89 -0.424122
43 90 -0.384207
43 91 -0.343531
43 92 -0.302164
43 93 -0.260181
43 94 -0.21766
43 95 -0.174684
43 96 -0.13134
43 97 -0.0877164
43 98 -0.0439055
43 99 0
44 0 0
44 1 -0.0374958
44 2 -0.0749154
44 3 -0.112181
44 4 -0.149216
44 5 -0.185945
44 6 -0.222296
44 7 -0.2582
44 8 -0.29359
44 9 -0.328404
44 10 -0.362583
44 11 -0.396073
44 12 -0.428826
44 13 -0.460795
44 14 -0.491941
44 15 -0.522229
44 16 -0.551628
44 17 -0.580113
44 18 -0.607662
44 19 -0.634259
44 20 -0.659891
44 21 -0.684548
44 22 -0.708226
44 23 -0.730922
44 24 -0.752637
44 25 -0.773376
44 26 -0.793143
44 27 -0.811947
44 28 -0.829799
44 29 -0.846708
44 30 -0.862689
44 31 -0.877753
44 32 -0.891916
44 33 -0.905192
44 34 -0.917596
44 35 -0.929142
44 36 -0.939847
44 37 -0.949723
44 38 -0.958784
44 39 -0.967045
44 40 -0.974518
44 41 -0.981214
44 42 -0.987144
44 43 -0.992318
44 44 -0.996744
44 45 -1.00043
44 46 -1.00338
44 47 -1.00561
44 48 -1.00711
44 49 -1.00789
44 50 -1.00794
44 51 -1.00728
44 52 -1.00589
44 53 -1.00377
44 54 -1.00093
44 55 -0.997346
44 56 -0.993022
44 57 -0.987949
44 58 -0.982116
44 59 -0.975514
44 60 -0.968131
44 61 -0.959955
44 62 -0.950973
44 63 -0.941172
44 64 -0.930538
44 65 -0.919056
44 66 -0.90671
44 67 -0.893486
44 68 -0.879369
44 69 -0.864344
44 70 -0.848396
44 71 -0.831512
44 72 -0.81368
44 73 -0.794888
44 74 -0.775126
44 75 -0.754385
44 76 -0.732661
44 77 -0.70995
44 78 -0.686249
44 79 -0.661563
44 80 -0.635896
44 81 -0.609257
44 82 -0.581659
44 83 -0.553119
44 84 -0.52366
44 85 -0.493306
44 86 -0.462088
44 87 -0.430042
44 88 -0.397209
44 89 -0.363632
44 90 -0.329362
44 91 -0.294454
44 92 -0.258966
44 93 -0.22296
44 94 -0.186504
44 95 -0.149667
44 96 -0.112522
44 97 -0.0751445
44 98 -0.0376111
44 99 0
45 0 0
45 1 -0.0313771
45 2 -0.0626896
45 3 -0.0938739
45 4 -0.124867
45 5 -0.155608
45 6 -0.186038
45 7 -0.216099
45 8 -0.245737
45 9 -0.274901
45 10 -0.303542
45 11 -0.331616
45 12 -0.359081
45 13 -0.385902
45 14 -0.412043
45 15 -0.437477
45 16 -0.462176
45 17 -0.48612
45 18 -0.50929
45 19 -0.531672
45 20 -0.553253
45 21 -0.574026
45 22 -0.593985
45 23 -0.613129
45 24 -0.631456
45 25 -0.648969
45 26 -0.665672
45 27 -0.68157
45 28 -0.696671
45 29 -0.710983
45 30 -0.724516
45 31 -0.73728
45 32 -0.749286
45 33 -0.760546
45 34 -0.77107
45 35 -0.78087
45 36 -0.789959
45 37 -0.798346
45 38 -0.806044
45 39 -0.813063
45 40 -0.819412
45 41 -0.825101
45 42 -0.830139
45 43 -0.834532
45 44 -0.838289
45 45 -0.841415
45 46 -0.843915
45 47 -0.845792
45 48 -0.847051
45 49 -0.847693
45 50 -0.847719
45 51 -0.847128
45 52 -0.84592
45 53 -0.844092
45 54 -0.841642
45 55 -0.838564
45 56 -0.834853
45 57 -0.830504
45 58 -0.825509
45 59 -0.81986
45 60 -0.813548
45 61 -0.806565
45 62 -0.798899
45 63 -0.79054
45 64 -0.781477
45 65 -0.771699
45 66 -0.761195
45 67 -0.749951
45 68 -0.737957
45 69 -0.725202
45 70 -0.711674
45 71 -0.697363
45 72 -0.68226
45 73 -0.666356
45 74 -0.649645
45 75 -0.63212
45 76 -0.613778
45 77 -0.594616
45 78 -0.574636
45 79 -0.55384
45 80 -0.532233
45 81 -0.509824
45 82 -0.486624
45 83 -0.462649
45 84 -0.437917
45 85 -0.41245
45 86 -0.386274
45 87 -0.359419
45 88 -0.331918
45 89 -0.303809
45 90 -0.275134
45 91 -0.245937
45 92 -0.216267
45 93 -0.186175
45 94 -0.155716
45 95 -0.124948
45 96 -0.0939302
45 97 -0.0627241
45 98 -0.0313927
45 99 0
46 0 0
46 1 -0.0253196
46 2 -0.0505857
46 3 -0.0757484
46 4 -0.100758
46 5 -0.125568
46 6 -0.15013
46 7 -0.174399
46 8 -0.198333
46 9 -0.221892
46 10 -0.245037
46 11 -0.267732
46 12 -0.289946
46 13 -0.311648
46 14 -0.332811
46 15 -0.353413
46 16 -0.373432
46 17 -0.39285
46 18 -0.411653
46 19 -0.429827
46 20 -0.447364
46 21 -0.464255
46 22 -0.480497
46 23 -0.496085
46 24 -0.511019
46 25 -0.5253
46 26 -0.53893
46 27 -0.551912
46 28 -0.564252
46 29 -0.575955
46 30 -0.587028
46 31 -0.597479
46 32 -0.607315
46 33 -0.616544
46 34 -0.625175
46 35 -0.633216
46 36 -0.640676
46 37 -0.647562
46 38 -0.653884
46 39 -0.659649
46 40 -0.664865
46 41 -0.669537
46 42 -0.673673
46 43 -0.677278
46 44 -0.680358
46 45 -0.682917
46 46 -0.684958
46 47 -0.686486
46 48 -0.687501
46 49 -0.688006
46 50 -0.688002
46 51 -0.687487
46 52 -0.686462
46 53 -0.684925
46 54 -0.682873
46 55 -0.680303
46 56 -0.677212
46 57 -0.673594
46 58 -0.669445
46 59 -0.664759
46 60 -0.659529
46 61 -0.653749
46 62 -0.64741
46 63 -0.640506
46 64 -0.633027
46 65 -0.624967
46 66 -0.616316
46 67 -0.607066
46 68 -0.597208
46 69 -0.586735
46 70 -0.575639
46 71 -0.563913
46 72 -0.55155
46 73 -0.538544
46 74 -0.524892
46 75 -0.510589
46 76 -0.495633
46 77 -0.480025
46 78 -0.463764
46 79 -0.446856
46 80 -0.429304
46 81 -0.411116
46 82 -0.392303
46 83 -0.372877
46 84 -0.352854
46 85 -0.332251
46 86 -0.31109
46 87 -0.289396
46 88 -0.267195
46 89 -0.244516
46 90 -0.221394
46 91 -0.197864
46 92 -0.173964
46 93 -0.149735
46 94 -0.125221
46 95 -0.100466
46 96 -0.0755174
46 97 -0.0504238
46 98 -0.0252346
46 99 0
47 0 0
47 1 -0.0193076
47 2 -0.0385725
47 3 -0.0577581
47 4 -0.0768282
47 5 -0.0957475
47 6 -0.114482
47 7 -0.132998
47 8 -0.151265
47 9 -0.169252
47 10 -0.186931
47 11 -0.204276
47 12 -0.221262
47 13 -0.237868
47 14 -0.254073
47 15 -0.26986
47 16 -0.285212
47 17 -0.300115
47 18 -0.314558
47 19 -0.328532
47 20 -0.342027
47 21 -0.355038
47 22 -0.36756
47 23 -0.37959
47 24 -0.391127
47 25 -0.40217
47 26 -0.41272
47 27 -0.422778
47 28 -0.432348
47 29 -0.441433
47 30 -0.450036
47 31 -0.458162
47 32 -0.465817
47 33 -0.473005
47 34 -0.479731
47 35 -0.486002
47 36 -0.491823
47 37 -0.497198
47 38 -0.502135
47 39 -0.506637
47 40 -0.510709
47 41 -0.514357
47 42 -0.517584
47 43 -0.520395
47 44 -0.522792
47 45 -0.524779
47 46 -0.526359
47 47 -0.527533
47 48 -0.528303
47 49 -0.52867
47 50 -0.528634
47 51 -0.528197
47 52 -0.527356
47 53 -0.526112
47 54 -0.524462
47 55 -0.522405
47 56 -0.519939
47 57 -0.517059
47 58 -0.513763
47 59 -0.510047
47 60 -0.505908
47 61 -0.501339
47 62 -0.496337
47 63 -0.490897
47 64 -0.485014
47 65 -0.478681
47 66 -0.471895
47 67 -0.464649
47 68 -0.456939
47 69 -0.448759
47 70 -0.440105
47 71 -0.430973
47 72 -0.421359
47 73 -0.411259
47 74 -0.400673
47 75 -0.389597
47 76 -0.378033
47 77 -0.36598
47 78 -0.35344
47 79 -0.340418
47 80 -0.326918
47 81 -0.312946
47 82 -0.298511
47 83 -0.283624
47 84 -0.268296
47 85 -0.252542
47 86 -0.236377
47 87 -0.219821
47 88 -0.202894
47 89 -0.185619
47 90 -0.168019
47 91 -0.150123
47 92 -0.131958
47 93 -0.113554
47 94 -0.0949437
47 95 -0.0761604
47 96 -0.0572385
47 97 -0.0382135
47 98 -0.0191217
47 99 0
48 0 0
48 1 -0.013326
48 2 -0.0266198
48 3 -0.0398577
48 4 -0.0530167
48 5 -0.066074
48 6 -0.0790073
48 7 -0.0917955
48 8 -0.104418
48 9 -0.116855
48 10 -0.129089
48 11 -0.141101
48 12 -0.152877
48 13 -0.164401
48 14 -0.17566
48 15 -0.186642
48 16 -0.197335
48 17 -0.207729
48 18 -0.217818
48 19 -0.227592
48 20 -0.237047
48 21 -0.246177
48 22 -0.254978
48 23 -0.263448
48 24 -0.271583
48 25 -0.279383
48 26 -0.286846
48 27 -0.293974
48 28 -0.300766
48 29 -0.307224
48 30 -0.313349
48 31 -0.319143
48 32 -0.324608
48 33 -0.329746
48 34 -0.334559
48 35 -0.339051
48 36 -0.343224
48 37 -0.347081
48 38 -0.350624
48 39 -0.353856
48 40 -0.35678
48 41 -0.359397
48 42 -0.36171
48 43 -0.36372
48 44 -0.365431
48 45 -0.366843
48 46 -0.367957
48 47 -0.368776
48 48 -0.369299
48 49 -0.369527
48 50 -0.369461
48 51 -0.369101
48 52 -0.368447
48 53 -0.367498
48 54 -0.366254
48 55 -0.364713
48 56 -0.362875
48 57 -0.360738
48 58 -0.3583
48 59 -0.355561
48 60 -0.352518
48 61 -0.349168
48 62 -0.345511
48 63 -0.341543
48 64 -0.337262
48 65 -0.332666
48 66 -0.327753
48 67 -0.32252
48 68 -0.316966
48 69 -0.311088
48 70 -0.304884
48 71 -0.298354
48 72 -0.291496
48 73 -0.28431
48 74 -0.276795
48 75 -0.268953
48 76 -0.260784
48 77 -0.252289
48 78 -0.243473
48 79 -0.234337
48 80 -0.224888
48 81 -0.215129
48 82 -0.205068
48 83 -0.194713
48 84 -0.184073
48 85 -0.173156
48 86 -0.161976
48 87 -0.150545
48 88 -0.138876
48 89 -0.126985
48 90 -0.114888
48 91 -0.102603
48 92 -0.0901492
48 93 -0.0775456
48 94 -0.0648132
48 95 -0.0519738
48 96 -0.0390496
48 97 -0.0260636
48 98 -0.0130391
48 99 0
49 0 0
49 1 -0.00735977
49 2 -0.0146977
49 3 -0.022003
49 4 -0.0292654
49 5 -0.0364745
49 6 -0.0436202
49 7 -0.0506927
49 8 -0.0576826
49 9 -0.0645808
49 10 -0.0713785
49 11 -0.0780674
49 12 -0.0846397
49 13 -0.0910881
49 14 -0.0974055
49 15 -0.103586
49 16 -0.109622
49 17 -0.11551
49 18 -0.121244
49 19 -0.12682
49 20 -0.132233
49 21 -0.13748
49 22 -0.142557
49 23 -0.147461
49 24 -0.152191
49 25 -0.156742
49 26 -0.161115
49 27 -0.165306
49 28 -0.169315
49 29 -0.17314
49 30 -0.17678
49 31 -0.180235
49 32 -0.183503
49 33 -0.186585
49 34 -0.189479
49 35 -0.192187
49 36 -0.194706
49 37 -0.197039
49 38 -0.199183
49 39 -0.20114
49 40 -0.20291
49 41 -0.204492
49 42 -0.205886
49 43 -0.207094
49 44 -0.208115
49 45 -0.208949
49 46 -0.209597
49 47 -0.210058
49 48 -0.210334
49 49 -0.210423
49 50 -0.210327
49 51 -0.210045
49 52 -0.209577
49 53 -0.208925
49 54 -0.208088
49 55 -0.207066
49 56 -0.20586
49 57 -0.204469
49 58 -0.202894
49 59 -0.201136
49 60 -0.199194
49 61 -0.197069
49 62 -0.194761
49 63 -0.192271
49 64 -0.189599
49 65 -0.186746
49 66 -0.183712
49 67 -0.180499
49 68 -0.177107
49 69 -0.173537
49 70 -0.16979
49 71 -0.165868
49 72 -0.161773
49 73 -0.157505
49 74 -0.153068
49 75 -0.148464
49 76 -0.143694
49 77 -0.138762
49 78 -0.133671
49 79 -0.128425
49 80 -0.123027
49 81 -0.117483
49 82 -0.111796
49 83 -0.105971
49 84 -0.100015
49 85 -0.093933
49 86 -0.087732
49 87 -0.0814188
49 88 -0.0750007
49 89 -0.0684856
49 90 -0.0618817
49 91 -0.0551979
49 92 -0.048443
49 93 -0.0416267
49 94 -0.0347585
49 95 -0.0278486
49 96 -0.0209073
49 97 -0.013945
49 98 -0.00697233
49 99 0
50 0 0
50 1 -0.00139416
50 2 -0.00277675
50 3 -0.00415004
50 4 -0.00551624
50 5 -0.00687743
50 6 -0.00823553
50 7 -0.0095923
50 8 -0.0109492
50 9 -0.0123076
50 10 -0.0136684
50 11 -0.0150322
50 12 -0.0163995
50 13 -0.0177701
50 14 -0.0191439
50 15 -0.0205201
50 16 -0.0218978
50 17 -0.0232756
50 18 -0.0246519
50 19 -0.0260249
50 20 -0.0273923
50 21 -0.0287517
50 22 -0.0301005
50 23 -0.0314359
50 24 -0.0327548
50 25 -0.0340541
50 26 -0.0353306
50 27 -0.0365808
50 28 -0.0378013
50 29 -0.0389889
50 30 -0.0401399
50 31 -0.0412511
50 32 -0.042319
50 33 -0.0433403
50 34 -0.0443118
50 35 -0.0452305
50 36 -0.0460934
50 37 -0.0468976
50 38 -0.0476404
50 39 -0.0483195
50 40 -0.0489324
50 41 -0.0494772
50 42 -0.0499518
50 43 -0.0503547
50 44 -0.0506843
50 45 -0.0509395
50 46 -0.0511192
50 47 -0.0512229
50 48 -0.0512499
50 49 -0.0512
50 50 -0.0510734
50 51 -0.0508702
50 52 -0.050591
50 53 -0.0502366
50 54 -0.049808
50 55 -0.0493066
50 56 -0.0487339
50 57 -0.0480917
50 58 -0.0473821
50 59 -0.0466072
50 60 -0.0457697
50 61 -0.0448722
50 62 -0.0439176
50 63 -0.0429091
50 64 -0.04185
50 65 -0.0407438
50 66 -0.039594
50 67 -0.0384045
50 68 -0.0371791
50 69 -0.0359219
50 70 -0.0346369
50 71 -0.0333281
50 72 -0.0319998
50 73 -0.0306561
50 74 -0.0293011
50 75 -0.0279388
50 76 -0.0265733
50 77 -0.0252083
50 78 -0.0238476
50 79 -0.0224947
50 80 -0.021153
50 81 -0.0198255
50 82 -0.018515
50 83 -0.0172242
50 84 -0.0159552
50 85 -0.01471
50 86 -0.0134901
50 87 -0.0122967
50 88 -0.0111306
50 89 -0.00999236
50 90 -0.00888203
50 91 -0.00779936
50 92 -0.00674376
50 93 -0.00571429
50 94 -0.00470972
50 95 -0.00372855
50 96 -0.00276903
50 97 -0.00182919
50 98 -0.00090693
50 99 0
51 0 0
51 1 0.00458556
51 2 0.00917227
51 3 0.0137449
51 4 0.0182886
51 5 0.0227887
51 6 0.0272313
51 7 0.031603
51 8 0.0358914
51 9 0.0400847
51 10 0.0441723
51 11 0.0481445
51 12 0.0519928
51 13 0.0557098
51 14 0.0592891
51 15 0.0627257
51 16 0.0660155
51 17 0.0691556
51 18 0.0721443
51 19 0.0749809
51 20 0.0776654
51 21 0.0801991
51 22 0.082584
51 23 0.0848227
51 24 0.0869188
51 25 0.0888763
51 26 0.0906997
51 27 0.092394
51 28 0.0939648
51 29 0.0954175
51 30 0.0967583
51 31 0.097993
51 32 0.0991277
51 33 0.100169
51 34 0.101122
51 35 0.101993
51 36 0.102789
51 37 0.103514
51 38 0.104173
51 39 0.104773
51 40 0.105318
51 41 0.105811
51 42 0.106257
51 43 0.106659
51 44 0.107021
51 45 0.107345
51 46 0.107633
51 47 0.107887
51 48 0.108108
51 49 0.108297
51 50 0.108454
51 51 0.108578
51 52 0.108669
51 53 0.108724
51 54 0.108744
51 55 0.108724
51 56 0.108662
51 57 0.108555
51 58 0.108398
51 59 0.108188
51 60 0.10792
51 61 0.107589
51 62 0.107188
51 63 0.106713
51 64 0.106158
51 65 0.105515
51 66 0.104779
51 67 0.103942
51 68 0.102998
51 69 0.10194
51 70 0.100761
51 71 0.0994532
51 72 0.0980109
51 73 0.0964273
51 74 0.0946961
51 75 0.0928116
51 76 0.0907683
51 77 0.0885614
51 78 0.0861865
51 79 0.0836403
51 80 0.0809199
51 81 0.0780234
51 82 0.07495
51 83 0.0716995
51 84 0.0682733
51 85 0.0646733
51 86 0.0609031
51 87 0.0569672
51 88 0.0528713
51 89 0.0486223
51 90 0.0442283
51 91 0.0396986
51 92 0.0350433
51 93 0.030274
51 94 0.0254028
51 95 0.0204428
51 96 0.0154078
51 97 0.0103124
51 98 0.00517138
51 99 0
52 0 0
52 1 0.0105941
52 2 0.0211788
52 3 0.0317256
52 4 0.0422069
52 5 0.0525954
52 6 0.0628649
52 7 0.0729905
52 8 0.0829484
52 9 0.0927166
52 10 0.102274
52 11 0.111603
52 12 0.120687
52 13 0.129509
52 14 0.138058
52 15 0.146323
52 16 0.154294
52 17 0.161964
52 18 0.169329
52 19 0.176385
52 20 0.183131
52 21 0.189565
52 22 0.19569
52 23 0.201509
52 24 0.207025
52 25 0.212243
52 26 0.217169
52 27 0.22181
52 28 0.226174
52 29 0.230268
52 30 0.234102
52 31 0.237683
52 32 0.24102
52 33 0.244123
52 34 0.247
52 35 0.249661
52 36 0.252114
52 37 0.254367
52 38 0.256428
52 39 0.258305
52 40 0.260005
52 41 0.261535
52 42 0.262901
52 43 0.264108
52 44 0.26516
52 45 0.266062
52 46 0.266817
52 47 0.267428
52 48 0.267897
52 49 0.268224
52 50 0.26841
52 51 0.268455
52 52 0.268357
52 53 0.268114
52 54 0.267724
52 55 0.267183
52 56 0.266486
52 57 0.26563
52 58 0.264608
52 59 0.263413
52 60 0.26204
52 61 0.26048
52 62 0.258725
52 63 0.256768
52 64 0.254598
52 65 0.252207
52 66 0.249584
52 67 0.246721
52 68 0.243607
52 69 0.240233
52 70 0.236588
52 71 0.232662
52 72 0.228447
52 73 0.223934
52 74 0.219113
52 75 0.213978
52 76 0.208521
52 77 0.202736
52 78 0.196619
52 79 0.190166
52 80 0.183375
52 81 0.176245
52 82 0.168776
52 83 0.160973
52 84 0.152838
52 85 0.144378
52 86 0.135601
52 87 0.126519
52 88 0.117142
52 89 0.107486
52 90 0.0975669
52 91 0.0874025
52 92 0.0770132
52 93 0.0664208
52 94 0.0556487
52 95 0.0447217
52 96 0.0336659
52 97 0.0225084
52 98 0.0112769
52 99 0
53 0 0
53 1 0.0166464
53 2 0.0332723
53 3 0.0498362
53 4 0.066297
53 5 0.0826147
53 6 0.0987507
53 7 0.114668
53 8 0.130332
53 9 0.145709
53 10 0.16077
53 11 0.175486
53 12 0.189832
53 13 0.203786
53 14 0.217329
53 15 0.230443
53 16 0.243114
53 17 0.255333
53 18 0.267089
53 19 0.278377
53 20 0.289195
53 21 0.299539
53 22 0.309412
53 23 0.318817
53 24 0.327757
53 25 0.336239
53 26 0.34427
53 27 0.35186
53 28 0.359017
53 29 0.365752
53 30 0.372077
53 31 0.378002
53 32 0.38354
53 33 0.388702
53 34 0.3935
53 35 0.397947
53 36 0.402054
53 37 0.405831
53 38 0.409291
53 39 0.412442
53 40 0.415296
53 41 0.417859
53 42 0.420141
53 43 0.422149
53 44 0.42389
53 45 0.425368
53 46 0.426588
53 47 0.427554
53 48 0.428269
53 49 0.428734
53 50 0.428949
53 51 0.428914
53 52 0.428627
53 53 0.428086
53 54 0.427287
53 55 0.426226
53 56 0.424897
53 57 0.423293
53 58 0.421407
53 59 0.41923
53 60 0.416754
53 61 0.413967
53 62 0.410861
53 63 0.407423
53 64 0.403641
53 65 0.399504
53 66 0.394998
53 67 0.39011
53 68 0.384828
53 69 0.379138
53 70 0.373028
53 71 0.366485
53 72 0.359497
53 73 0.352052
53 74 0.344139
53 75 0.335749
53 76 0.326874
53 77 0.317505
53 78 0.307639
53 79 0.29727
53 80 0.286397
53 81 0.27502
53 82 0.263142
53 83 0.250768
53 84 0.237906
53 85 0.224565
53 86 0.21076
53 87 0.196505
53 88 0.181821
53 89 0.166728
53 90 0.151252
53 91 0.13542
53 92 0.119261
53 93 0.102809
53 94 0.0860983
53 95 0.0691651
53 96 0.0520482
53 97 0.0347876
53 98 0.0174242
53 99 0
54 0 0
54 1 0.0227574
54 2 0.0454831
54 3 0.0681215
54 4 0.0906181
54 5 0.11292
54 6 0.134975
54 7 0.156735
54 8 0.178153
54 9 0.199186
54 10 0.219792
54 11 0.239935
54 12 0.259582
54 13 0.278701
54 14 0.297268
54 15 0.315259
54 16 0.332656
54 17 0.349443
54 18 0.36561
54 19 0.381147
54 20 0.396049
54 21 0.410315
54 22 0.423944
54 23 0.436941
54 24 0.44931
54 25 0.461059
54 26 0.472197
54 27 0.482734
54 28 0.492683
54 29 0.502057
54 30 0.510869
54 31 0.519135
54 32 0.526868
54 33 0.534084
54 34 0.540799
54 35 0.547026
54 36 0.552781
54 37 0.558077
54 38 0.562929
54 39 0.56735
54 40 0.57135
54 41 0.574942
54 42 0.578136
54 43 0.580942
54 44 0.583366
54 45 0.585417
54 46 0.5871
54 47 0.588419
54 48 0.589378
54 49 0.589979
54 50 0.590222
54 51 0.590107
54 52 0.589633
54 53 0.588794
54 54 0.587589
54 55 0.586009
54 56 0.584049
54 57 0.581701
54 58 0.578954
54 59 0.575799
54 60 0.572224
54 61 0.568216
54 62 0.563762
54 63 0.558848
54 64 0.553459
54 65 0.54758
54 66 0.541195
54 67 0.534287
54 68 0.526841
54 69 0.518839
54 70 0.510267
54 71 0.501108
54 72 0.491347
54 73 0.48097
54 74 0.469964
54 75 0.458317
54 76 0.446018
54 77 0.433059
54 78 0.419434
54 79 0.405139
54 80 0.390171
54 81 0.374532
54 82 0.358226
54 83 0.341261
54 84 0.323647
54 85 0.305399
54 86 0.286534
54 87 0.267075
54 88 0.247046
54 89 0.226479
54 90 0.205404
54 91 0.18386
54 92 0.161885
54 93 0.139524
54 94 0.116823
54 95 0.0938308
54 96 0.0705985
54 97 0.0471793
54 98 0.023628
54 99 0
55 0 0
55 1 0.0289427
55 2 0.0578416
55 3 0.0866271
55 4 0.115231
55 5 0.143585
55 6 0.171627
55 7 0.199293
55 8 0.226526
55 9 0.253271
55 10 0.279477
55 11 0.305097
55 12 0.330089
55 13 0.354416
55 14 0.378045
55 15 0.400947
55 16 0.423099
55 17 0.444481
55 18 0.46508
55 19 0.484884
55 20 0.503887
55 21 0.522086
55 22 0.539482
55 23 0.556077
55 24 0.571879
55 25 0.586897
55 26 0.601141
55 27 0.614624
55 28 0.627362
55 29 0.63937
55 30 0.650665
55 31 0.661264
55 32 0.671186
55 33 0.680448
55 34 0.68907
55 35 0.69707
55 36 0.704465
55 37 0.711272
55 38 0.717508
55 39 0.72319
55 40 0.72833
55 41 0.732944
55 42 0.737044
55 43 0.74064
55 44 0.743744
55 45 0.746363
55 46 0.748504
55 47 0.750173
55 48 0.751374
55 49 0.75211
55 50 0.75238
55 51 0.752186
55 52 0.751524
55 53 0.75039
55 54 0.748779
55 55 0.746685
55 56 0.744098
55 57 0.741009
55 58 0.737407
55 59 0.733279
55 60 0.728611
55 61 0.723387
55 62 0.717593
55 63 0.71121
55 64 0.704221
55 65 0.696608
55 66 0.68835
55 67 0.679429
55 68 0.669825
55 69 0.659517
55 70 0.648488
55 71 0.636716
55 72 0.624186
55 73 0.610878
55 74 0.596778
55 75 0.581871
55 76 0.566145
55 77 0.54959
55 78 0.532197
55 79 0.513962
55 80 0.494884
55 81 0.474965
55 82 0.454209
55 83 0.432628
55 84 0.410233
55 85 0.387044
55 86 0.363083
55 87 0.338379
55 88 0.312962
55 89 0.28687
55 90 0.260145
55 91 0.232833
55 92 0.204984
55 93 0.176652
55 94 0.147896
55 95 0.118778
55 96 0.0893614
55 97 0.0597136
55 98 0.0299032
55 99 0
56 0 0
56 1 0.035218
56 2 0.0703796
56 3 0.1054
56 4 0.140197
56 5 0.174688
56 6 0.208796
56 7 0.242446
56 8 0.275567
56 9 0.308094
56 10 0.339963
56 11 0.37112
56 12 0.401513
56 13 0.431097
56 14 0.459832
56 15 0.487685
56 16 0.514627
56 17 0.540635
56 18 0.565692
56 19 0.589784
56 20 0.612905
56 21 0.635051
56 22 0.656222
56 23 0.676423
56 24 0.695661
56 25 0.713948
56 26 0.731297
56 27 0.747723
56 28 0.763244
56 29 0.777879
56 30 0.791648
56 31 0.804571
56 32 0.816672
56 33 0.827971
56 34 0.83849
56 35 0.84825
56 36 0.857274
56 37 0.865581
56 38 0.873192
56 39 0.880124
56 40 0.886395
56 41 0.892021
56 42 0.897018
56 43 0.901399
56 44 0.905174
56 45 0.908355
56 46 0.91095
56 47 0.912965
56 48 0.914405
56 49 0.915274
56 50 0.915571
56 51 0.915297
56 52 0.914448
56 53 0.913021
56 54 0.911009
56 55 0.908403
56 56 0.905195
56 57 0.901371
56 58 0.89692
56 59 0.891826
56 60 0.886073
56 61 0.879643
56 62 0.872517
56 63 0.864675
56 64 0.856096
56 65 0.846758
56 66 0.836638
56 67 0.825712
56 68 0.813959
56 69 0.801354
56 70 0.787874
56 71 0.773497
56 72 0.758201
56 73 0.741966
56 74 0.724773
56 75 0.706605
56 76 0.687448
56 77 0.667289
56 78 0.646119
56 79 0.623932
56 80 0.600727
56 81 0.576507
56 82 0.551276
56 83 0.525048
56 84 0.497839
56 85 0.469671
56 86 0.44057
56 87 0.410572
56 88 0.379713
56 89 0.348039
56 90 0.315601
56 91 0.282454
56 92 0.248658
56 93 0.214281
56 94 0.179392
56 95 0.144067
56 96 0.108383
56 97 0.0724213
56 98 0.0362654
56 99 0
57 0 0
57 1 0.0415999
57 2 0.0831297
57 3 0.124489
57 4 0.165581
57 5 0.206307
