X Y |E| dxE dyE 
59 9 0.0770342 0.0591443 0.049358
59 10 0.0810785 0.0651774 0.0482247
59 11 0.0851988 0.0710534 0.0470133
59 12 0.0893534 0.0767629 0.0457328
59 13 0.0935072 0.0822976 0.0443925
59 14 0.0976311 0.0876509 0.0430016
59 15 0.101701 0.0928176 0.041569
59 16 0.105697 0.0977935 0.0401033
59 17 0.109603 0.102576 0.038613
59 18 0.113406 0.107163 0.0371059
59 19 0.117095 0.111555 0.0355894
59 20 0.120662 0.115752 0.0340702
59 21 0.124101 0.119755 0.0325548
59 22 0.127407 0.123565 0.0310487
59 23 0.130576 0.127187 0.0295569
59 24 0.133608 0.130623 0.0280839
59 25 0.136501 0.133877 0.0266334
59 26 0.139254 0.136953 0.0252088
59 27 0.141869 0.139856 0.0238125
59 28 0.144345 0.142589 0.0224467
59 29 0.146686 0.145159 0.021113
59 30 0.148893 0.147569 0.0198124
59 31 0.150969 0.149825 0.0185457
59 32 0.152915 0.151931 0.0173129
59 33 0.154734 0.153893 0.016114
59 34 0.15643 0.155714 0.0149483
59 35 0.158005 0.1574 0.0138152
59 36 0.159462 0.158955 0.0127134
59 37 0.160804 0.160382 0.0116416
59 38 0.162032 0.161685 0.0105981
59 39 0.163151 0.162869 0.0095812
59 40 0.164162 0.163937 0.0085888
59 41 0.165067 0.164891 0.0076188
59 42 0.165869 0.165735 0.0066689
59 43 0.166569 0.16647 0.0057367
59 44 0.167169 0.1671 0.00481971
59 45 0.167671 0.167625 0.00391534
59 46 0.168075 0.168048 0.00302095
59 47 0.168383 0.16837 0.00213386
59 48 0.168596 0.168591 0.00125131
59 49 0.168713 0.168712 0.000370561
59 50 0.168735 0.168734 -0.000511164
59 51 0.168662 0.168657 -0.00139663
59 52 0.168495 0.168479 -0.0022886
59 53 0.168231 0.168201 -0.00318981
59 54 0.167871 0.167821 -0.00410294
59 55 0.167413 0.167337 -0.00503065
59 56 0.166856 0.166749 -0.0059755
59 57 0.1662 0.166055 -0.00693999
59 58 0.165441 0.165251 -0.00792653
59 59 0.164578 0.164336 -0.00893738
59 60 0.16361 0.163306 -0.0099747
59 61 0.162533 0.162158 -0.0110405
59 62 0.161346 0.160889 -0.0121365
59 63 0.160046 0.159495 -0.0132644
59 64 0.15863 0.157973 -0.0144256
59 65 0.157096 0.156317 -0.015621
59 66 0.15544 0.154524 -0.0168517
59 67 0.15366 0.152588 -0.0181181
59 68 0.151754 0.150506 -0.0194202
59 69 0.149718 0.148272 -0.020758
59 70 0.147551 0.145882 -0.0221307
59 71 0.145249 0.14333 -0.0235373
59 72 0.142812 0.140611 -0.024976
59 73 0.140237 0.137721 -0.0264448
59 74 0.137523 0.134654 -0.0279411
59 75 0.13467 0.131407 -0.0294615
59 76 0.131677 0.127976 -0.0310023
59 77 0.128547 0.124355 -0.0325589
59 78 0.12528 0.120543 -0.0341262
59 79 0.121881 0.116535 -0.0356987
59 80 0.118352 0.112331 -0.0372699
59 81 0.114702 0.107928 -0.0388331
59 82 0.110937 0.103327 -0.0403806
59 83 0.107068 0.0985274 -0.0419046
59 84 0.103108 0.093531 -0.0433966
59 85 0.0990727 0.0883406 -0.0448479
59 86 0.094981 0.0829601 -0.0462495
59 87 0.0908569 0.0773949 -0.047592
59 88 0.0867287 0.0716516 -0.0488663
59 89 0.0826307 0.0657383 -0.0500631
59 90 0.0786038 0.0596644 -0.0511733
59 91 0.0746966 0.053441 -0.0521884
59 92 0.0709661 0.0470804 -0.0531001
59 93 0.0674786 0.0405962 -0.053901
59 94 0.064309 0.0340032 -0.0545841
59 95 0.0615393 0.0273176 -0.0551437
59 96 0.0592549 0.0205564 -0.055575
59 97 0.057538 0.0137373 -0.055874
59 98 0.0564591 0.00687889 -0.0560384
59 99 0 0 0
60 0 0.0615601 0 0.0615601
60 1 0.0618388 0.00698849 0.0614426
60 2 0.0627442 0.0139582 0.0611719
60 3 0.0642419 0.0208887 0.060751
60 4 0.0662778 0.0277602 0.060184
60 5 0.0687853 0.0345536 0.0594765
60 6 0.0716919 0.0412508 0.0586353
60 7 0.074925 0.0478345 0.0576681
60 8 0.0784156 0.0542891 0.0565836
60 9 0.0821009 0.0606001 0.0553911
60 10 0.0859248 0.0667546 0.0541007
60 11 0.0898386 0.0727413 0.0527227
60 12 0.0938005 0.0785505 0.0512675
60 13 0.0977747 0.0841739 0.0497459
60 14 0.101731 0.0896049 0.0481683
60 15 0.105645 0.0948385 0.0465449
60 16 0.109494 0.0998709 0.0448858
60 17 0.113262 0.1047 0.0432004
60 18 0.116935 0.109324 0.0414977
60 19 0.120502 0.113744 0.039786
60 20 0.123953 0.11796 0.038073
60 21 0.127281 0.121975 0.0363657
60 22 0.130482 0.125792 0.0346705
60 23 0.133552 0.129413 0.0329929
60 24 0.136489 0.132842 0.0313379
60 25 0.13929 0.136085 0.0297095
60 26 0.141957 0.139146 0.0281113
60 27 0.144489 0.142029 0.0265461
60 28 0.146887 0.144741 0.0250162
60 29 0.149153 0.147287 0.0235232
60 30 0.151289 0.149671 0.0220683
60 31 0.153298 0.1519 0.020652
60 32 0.15518 0.153978 0.0192744
60 33 0.15694 0.155912 0.0179354
60 34 0.158579 0.157705 0.0166341
60 35 0.160102 0.159362 0.0153696
60 36 0.161509 0.160889 0.0141406
60 37 0.162805 0.16229 0.0129454
60 38 0.163992 0.163568 0.0117821
60 39 0.165072 0.164728 0.0106487
60 40 0.166047 0.165773 0.00954297
60 41 0.166921 0.166706 0.00846238
60 42 0.167694 0.16753 0.00740437
60 43 0.168369 0.168249 0.00636623
60 44 0.168948 0.168863 0.00534517
60 45 0.169431 0.169376 0.00433828
60 46 0.169821 0.169788 0.0033426
60 47 0.170118 0.170101 0.00235512
60 48 0.170322 0.170317 0.00137277
60 49 0.170435 0.170434 0.000392479
60 50 0.170456 0.170455 -0.000588849
60 51 0.170385 0.170378 -0.00157431
60 52 0.170223 0.170204 -0.00256698
60 53 0.169968 0.169931 -0.00356992
60 54 0.169621 0.169559 -0.00458614
60 55 0.169179 0.169086 -0.0056186
60 56 0.168642 0.16851 -0.0066702
60 57 0.168009 0.16783 -0.00774373
60 58 0.167277 0.167043 -0.00884191
60 59 0.166445 0.166146 -0.0099673
60 60 0.16551 0.165136 -0.0111223
60 61 0.164472 0.16401 -0.0123093
60 62 0.163326 0.162765 -0.0135303
60 63 0.162072 0.161396 -0.014787
60 64 0.160705 0.159898 -0.0160813
60 65 0.159224 0.158269 -0.0174143
60 66 0.157626 0.156502 -0.0187871
60 67 0.155908 0.154594 -0.0202003
60 68 0.154067 0.152538 -0.0216542
60 69 0.152101 0.15033 -0.0231486
60 70 0.150008 0.147964 -0.0246829
60 71 0.147785 0.145434 -0.026256
60 72 0.145431 0.142736 -0.0278662
60 73 0.142944 0.139864 -0.0295111
60 74 0.140322 0.136812 -0.031188
60 75 0.137567 0.133576 -0.0328933
60 76 0.134677 0.13015 -0.0346227
60 77 0.131654 0.126531 -0.0363714
60 78 0.128502 0.122713 -0.0381336
60 79 0.125222 0.118694 -0.039903
60 80 0.121819 0.11447 -0.0416725
60 81 0.118302 0.11004 -0.0434344
60 82 0.114678 0.105402 -0.0451802
60 83 0.110957 0.100557 -0.046901
60 84 0.107154 0.0955058 -0.048587
60 85 0.103286 0.09025 -0.0502284
60 86 0.0993716 0.0847936 -0.0518147
60 87 0.0954361 0.0791416 -0.0533354
60 88 0.0915085 0.0733007 -0.0547796
60 89 0.0876232 0.0672791 -0.0561369
60 90 0.0838209 0.0610864 -0.0573967
60 91 0.0801487 0.0547341 -0.0585491
60 92 0.076661 0.048235 -0.0595844
60 93 0.0734191 0.0416035 -0.0604939
60 94 0.0704903 0.0348554 -0.0612697
60 95 0.0679461 0.0280079 -0.061905
60 96 0.0658585 0.0210791 -0.062394
60 97 0.064295 0.0140882 -0.0627325
60 98 0.0633116 0.00705503 -0.0629173
60 99 0 0 0
61 0 0.0685486 0 0.0685486
61 1 0.0687892 0.00719089 0.0684123
61 2 0.0696002 0.0143611 0.0681025
61 3 0.0709547 0.0214885 0.0676225
61 4 0.0728092 0.0285517 0.0669774
61 5 0.0751088 0.03553 0.0661737
61 6 0.0777921 0.0424038 0.065219
61 7 0.0807955 0.0491549 0.0641227
61 8 0.0840572 0.0557663 0.0628946
61 9 0.0875189 0.0622229 0.0615457
61 10 0.0911278 0.0685111 0.0600875
61 11 0.0948367 0.0746191 0.0585318
61 12 0.0986042 0.080537 0.0568909
61 13 0.102395 0.0862566 0.0551769
61 14 0.106178 0.0917712 0.0534018
61 15 0.109927 0.0970762 0.0515773
61 16 0.113622 0.102168 0.0497147
61 17 0.117243 0.107045 0.0478248
61 18 0.120777 0.111707 0.0459175
61 19 0.12421 0.116155 0.0440024
61 20 0.127535 0.12039 0.0420879
61 21 0.130743 0.124415 0.040182
61 22 0.133829 0.128234 0.0382915
61 23 0.136789 0.131851 0.0364226
61 24 0.13962 0.13527 0.0345806
61 25 0.142322 0.138497 0.0327702
61 26 0.144892 0.141538 0.030995
61 27 0.147333 0.144398 0.029258
61 28 0.149644 0.147084 0.0275617
61 29 0.151827 0.1496 0.0259077
61 30 0.153884 0.151954 0.024297
61 31 0.155817 0.154151 0.0227304
61 32 0.157629 0.156196 0.0212076
61 33 0.159323 0.158096 0.0197283
61 34 0.1609 0.159856 0.0182917
61 35 0.162363 0.161482 0.0168965
61 36 0.163716 0.162977 0.0155411
61 37 0.164961 0.164347 0.0142236
61 38 0.166101 0.165596 0.0129419
61 39 0.167138 0.166728 0.0116937
61 40 0.168074 0.167748 0.0104762
61 41 0.168913 0.168657 0.00928689
61 42 0.169655 0.16946 0.00812273
61 43 0.170302 0.170159 0.00698073
61 44 0.170857 0.170757 0.00585774
61 45 0.171321 0.171255 0.00475054
61 46 0.171694 0.171655 0.00365584
61 47 0.171978 0.171959 0.00257028
61 48 0.172174 0.172167 0.00149048
61 49 0.172281 0.172281 0.000413008
61 50 0.172301 0.1723 -0.00066556
61 51 0.172233 0.172224 -0.00174865
61 52 0.172077 0.172054 -0.00283969
61 53 0.171833 0.171788 -0.00394206
61 54 0.171499 0.171425 -0.00505912
61 55 0.171076 0.170963 -0.00619415
61 56 0.17056 0.170402 -0.00735038
61 57 0.169953 0.169738 -0.00853094
61 58 0.16925 0.16897 -0.00973885
61 59 0.168452 0.168094 -0.010977
61 60 0.167556 0.167108 -0.0122482
61 61 0.166559 0.166007 -0.0135549
61 62 0.16546 0.164788 -0.0148995
61 63 0.164256 0.163447 -0.0162842
61 64 0.162945 0.161979 -0.0177108
61 65 0.161523 0.16038 -0.0191809
61 66 0.159989 0.158645 -0.0206957
61 67 0.158339 0.156767 -0.0222561
61 68 0.156572 0.154742 -0.0238624
61 69 0.154684 0.152565 -0.0255146
61 70 0.152673 0.150228 -0.0272122
61 71 0.150537 0.147727 -0.028954
61 72 0.148275 0.145054 -0.0307383
61 73 0.145885 0.142205 -0.0325628
61 74 0.143366 0.139172 -0.0344243
61 75 0.140719 0.135951 -0.0363191
61 76 0.137942 0.132535 -0.0382425
61 77 0.135038 0.128919 -0.0401892
61 78 0.13201 0.125099 -0.0421529
61 79 0.128861 0.12107 -0.0441266
61 80 0.125596 0.116828 -0.0461025
61 81 0.122222 0.112371 -0.0480719
61 82 0.118748 0.107697 -0.0500253
61 83 0.115186 0.102805 -0.0519526
61 84 0.11155 0.0976949 -0.0538429
61 85 0.107856 0.0923692 -0.0556848
61 86 0.104125 0.086831 -0.0574667
61 87 0.100382 0.0810849 -0.0591762
61 88 0.0966564 0.0751376 -0.0608013
61 89 0.0929816 0.0689971 -0.0623296
61 90 0.0893975 0.0626736 -0.0637491
61 91 0.0859494 0.0561786 -0.0650482
61 92 0.0826883 0.0495259 -0.0662158
61 93 0.0796705 0.0427306 -0.0672419
61 94 0.0769564 0.0358096 -0.0681172
61 95 0.0746086 0.0287811 -0.0688338
61 96 0.0726886 0.0216649 -0.069385
61 97 0.0712528 0.0144815 -0.0697656
61 98 0.0703472 0.00725252 -0.0699723
61 99 0 0 0
62 0 0.0757395 0 0.0757395
62 1 0.0759455 0.00741658 0.0755825
62 2 0.0766739 0.0148103 0.0752299
62 3 0.0779031 0.022157 0.0746857
62 4 0.0795976 0.0294334 0.0739557
62 5 0.0817113 0.036617 0.0730475
62 6 0.0841916 0.0436867 0.0719701
62 7 0.0869826 0.0506228 0.0707341
62 8 0.0900287 0.0574072 0.0693512
62 9 0.0932763 0.0640237 0.0678339
62 10 0.0966758 0.0704582 0.0661955
62 11 0.100182 0.0766984 0.0644497
62 12 0.103754 0.082734 0.0626104
62 13 0.107358 0.0885569 0.0606916
62 14 0.110963 0.0941607 0.0587068
62 15 0.114542 0.0995411 0.0566693
62 16 0.118074 0.104695 0.054592
62 17 0.121539 0.109622 0.0524868
62 18 0.124924 0.114322 0.0503651
62 19 0.128216 0.118796 0.0482374
62 20 0.131404 0.123047 0.046113
62 21 0.134481 0.127079 0.0440008
62 22 0.137442 0.130897 0.0419082
62 23 0.140282 0.134505 0.039842
62 24 0.142998 0.13791 0.037808
62 25 0.14559 0.141117 0.035811
62 26 0.148055 0.144132 0.0338551
62 27 0.150395 0.146964 0.0319433
62 28 0.15261 0.149617 0.0300782
62 29 0.154702 0.152099 0.0282613
62 30 0.156672 0.154416 0.0264938
62 31 0.158523 0.156575 0.0247759
62 32 0.160258 0.158583 0.0231077
62 33 0.161877 0.160445 0.0214884
62 34 0.163385 0.162167 0.0199169
62 35 0.164785 0.163755 0.0183918
62 36 0.166078 0.165214 0.0169111
62 37 0.167267 0.16655 0.0154728
62 38 0.168355 0.167766 0.0140743
62 39 0.169345 0.168867 0.0127129
62 40 0.170239 0.169857 0.0113858
62 41 0.171038 0.17074 0.0100898
62 42 0.171746 0.171519 0.00882177
62 43 0.172363 0.172196 0.00757826
62 44 0.172892 0.172775 0.0063558
62 45 0.173333 0.173257 0.00515082
62 46 0.173689 0.173644 0.00395967
62 47 0.173959 0.173937 0.00277867
62 48 0.174145 0.174138 0.00160405
62 49 0.174247 0.174247 0.000432068
62 50 0.174266 0.174264 -0.000741067
62 51 0.174201 0.17419 -0.00191913
62 52 0.174052 0.174024 -0.0031059
62 53 0.173819 0.173766 -0.0043051
62 54 0.173501 0.173413 -0.00552043
62 55 0.173097 0.172965 -0.00675553
62 56 0.172606 0.172419 -0.00801398
62 57 0.172026 0.171775 -0.00929924
62 58 0.171357 0.171028 -0.0106147
62 59 0.170596 0.170176 -0.0119636
62 60 0.169741 0.169216 -0.0133489
62 61 0.168791 0.168143 -0.0147737
62 62 0.167743 0.166955 -0.0162405
62 63 0.166595 0.165646 -0.0177519
62 64 0.165344 0.164212 -0.01931
62 65 0.163988 0.162648 -0.0209165
62 66 0.162524 0.160948 -0.0225731
62 67 0.160949 0.159107 -0.0242807
62 68 0.159262 0.157119 -0.0260401
62 69 0.15746 0.154977 -0.0278512
62 70 0.15554 0.152675 -0.0297137
62 71 0.153501 0.150207 -0.0316265
62 72 0.15134 0.147566 -0.0335878
62 73 0.149057 0.144744 -0.0355953
62 74 0.146651 0.141736 -0.0376457
62 75 0.144121 0.138535 -0.0397349
62 76 0.141468 0.135134 -0.0418581
62 77 0.138694 0.131526 -0.0440094
62 78 0.135801 0.127707 -0.0461821
62 79 0.132793 0.123671 -0.0483683
62 80 0.129676 0.119413 -0.0505596
62 81 0.126456 0.114931 -0.0527462
62 82 0.123144 0.11022 -0.0549176
62 83 0.119749 0.105279 -0.0570624
62 84 0.116287 0.100109 -0.0591685
62 85 0.112775 0.0947093 -0.0612231
62 86 0.109233 0.0890838 -0.0632127
62 87 0.105685 0.0832365 -0.0651236
62 88 0.102162 0.0771738 -0.0669417
62 89 0.0986946 0.0709039 -0.0686531
62 90 0.0953223 0.064437 -0.070244
62 91 0.0920877 0.0577852 -0.0717009
62 92 0.0890385 0.0509629 -0.0730112
62 93 0.0862261 0.0439863 -0.074163
62 94 0.0837049 0.0368733 -0.0751457
62 95 0.0815301 0.0296437 -0.07595
62 96 0.0797548 0.0223186 -0.0765683
62 97 0.078427 0.0149206 -0.0769946
62 98 0.0775856 0.00747304 -0.0772249
62 99 0 0 0
63 0 0.0831561 0 0.0831561
63 1 0.0833297 0.00766749 0.0829762
63 2 0.0839838 0.0153096 0.0825767
63 3 0.0851011 0.0228998 0.0819621
63 4 0.0866518 0.0304127 0.0811394
63 5 0.0885968 0.0378236 0.0801172
63 6 0.0908904 0.0451097 0.0789061
63 7 0.0934833 0.0522495 0.0775185
63 8 0.0963252 0.0592238 0.0759677
63 9 0.099367 0.0660153 0.0742684
63 10 0.102562 0.072609 0.0724357
63 11 0.105868 0.0789922 0.0704854
63 12 0.109245 0.0851546 0.0684333
63 13 0.112659 0.0910878 0.0662954
63 14 0.11608 0.096786 0.0640871
63 15 0.119483 0.102245 0.0618234
63 16 0.122845 0.107463 0.0595187
63 17 0.126147 0.11244 0.0571865
63 18 0.129374 0.117176 0.0548393
63 19 0.132513 0.121674 0.0524887
63 20 0.135555 0.125939 0.0501453
63 21 0.138492 0.129974 0.0478184
63 22 0.141317 0.133786 0.0455165
63 23 0.144027 0.137381 0.0432466
63 24 0.146619 0.140765 0.041015
63 25 0.14909 0.143945 0.0388268
63 26 0.151441 0.14693 0.0366862
63 27 0.153671 0.149726 0.0345965
63 28 0.155781 0.15234 0.0325601
63 29 0.157773 0.154782 0.0305787
63 30 0.159649 0.157057 0.028653
63 31 0.16141 0.159172 0.0267835
63 32 0.163059 0.161136 0.0249696
63 33 0.164599 0.162954 0.0232106
63 34 0.166032 0.164633 0.021505
63 35 0.16736 0.166179 0.019851
63 36 0.168588 0.167597 0.0182465
63 37 0.169716 0.168894 0.0166889
63 38 0.170748 0.170073 0.0151755
63 39 0.171687 0.171139 0.0137032
63 40 0.172534 0.172097 0.0122687
63 41 0.173291 0.17295 0.0108685
63 42 0.173961 0.173702 0.00949915
63 43 0.174546 0.174355 0.00815681
63 44 0.175046 0.174912 0.00683765
63 45 0.175464 0.175376 0.00553773
63 46 0.1758 0.175748 0.00425305
63 47 0.176055 0.17603 0.00297954
63 48 0.176231 0.176223 0.00171309
63 49 0.176328 0.176327 0.000449586
63 50 0.176345 0.176343 -0.000815121
63 51 0.176283 0.176271 -0.00208517
63 52 0.176142 0.17611 -0.00336469
63 53 0.175921 0.175859 -0.00465779
63 54 0.175619 0.175518 -0.00596851
63 55 0.175237 0.175085 -0.00730087
63 56 0.174772 0.174558 -0.00865879
63 57 0.174224 0.173934 -0.0100461
63 58 0.17359 0.173211 -0.0114666
63 59 0.17287 0.172386 -0.0129238
63 60 0.172061 0.171455 -0.0144212
63 61 0.171161 0.170415 -0.015962
63 62 0.170169 0.169262 -0.0175493
63 63 0.169082 0.167989 -0.0191858
63 64 0.167897 0.166594 -0.0208741
63 65 0.166612 0.16507 -0.0226163
63 66 0.165225 0.163411 -0.0244142
63 67 0.163733 0.161612 -0.0262691
63 68 0.162134 0.159666 -0.0281819
63 69 0.160425 0.157566 -0.0301529
63 70 0.158604 0.155305 -0.0321819
63 71 0.15667 0.152876 -0.0342679
63 72 0.15462 0.150272 -0.0364092
63 73 0.152453 0.147485 -0.0386034
63 74 0.15017 0.144507 -0.0408472
63 75 0.147768 0.141332 -0.0431362
63 76 0.14525 0.137951 -0.0454654
63 77 0.142616 0.134357 -0.0478285
63 78 0.13987 0.130544 -0.0502181
63 79 0.137014 0.126505 -0.0526259
63 80 0.134056 0.122234 -0.0550424
63 81 0.131001 0.117728 -0.057457
63 82 0.127858 0.112981 -0.0598581
63 83 0.124641 0.107992 -0.0622329
63 84 0.121361 0.102759 -0.0645679
63 85 0.118037 0.097283 -0.0668486
63 86 0.114688 0.0915651 -0.0690599
63 87 0.11134 0.0856097 -0.0711863
63 88 0.108018 0.0794228 -0.0732116
63 89 0.104756 0.0730126 -0.0751201
63 90 0.10159 0.0663895 -0.0768957
63 91 0.0985597 0.0595661 -0.0785232
63 92 0.0957096 0.0525574 -0.0799878
63 93 0.093087 0.0453808 -0.081276
63 94 0.0907409 0.0380556 -0.0823753
63 95 0.0887202 0.030603 -0.0832751
63 96 0.0870716 0.0230461 -0.0839664
63 97 0.0858367 0.0154094 -0.0844422
63 98 0.0850489 0.00771857 -0.0846979
63 99 0 0 0
64 0 0.0908236 0 0.0908236
64 1 0.0909659 0.00794591 0.0906182
64 2 0.0915517 0.0158635 0.0901669
64 3 0.0925666 0.0237236 0.089475
64 4 0.0939856 0.0314981 0.0885503
64 5 0.0957749 0.0391601 0.0874032
64 6 0.0978946 0.0466845 0.086046
64 7 0.100301 0.0540481 0.0844928
64 8 0.102948 0.0612302 0.0827592
64 9 0.10579 0.0682123 0.0808621
64 10 0.108785 0.0749786 0.0788189
64 11 0.111892 0.0815159 0.0766477
64 12 0.115072 0.0878137 0.0743666
64 13 0.118294 0.0938639 0.0719936
64 14 0.121528 0.0996609 0.0695462
64 15 0.124747 0.105201 0.0670414
64 16 0.127931 0.110484 0.0644952
64 17 0.131061 0.11551 0.0619227
64 18 0.134121 0.120281 0.0593379
64 19 0.137099 0.1248 0.0567534
64 20 0.139984 0.129074 0.0541808
64 21 0.14277 0.133108 0.0516304
64 22 0.14545 0.136908 0.049111
64 23 0.148019 0.140482 0.0466306
64 24 0.150476 0.143839 0.0441955
64 25 0.152817 0.146986 0.0418112
64 26 0.155044 0.149932 0.039482
64 27 0.157155 0.152686 0.0372113
64 28 0.159152 0.155255 0.0350013
64 29 0.161035 0.157648 0.0328536
64 30 0.162808 0.159874 0.0307688
64 31 0.164471 0.161939 0.0287471
64 32 0.166028 0.163853 0.0267878
64 33 0.167481 0.165621 0.0248896
64 34 0.168832 0.167251 0.0230509
64 35 0.170084 0.168749 0.0212694
64 36 0.171241 0.170122 0.0195428
64 37 0.172303 0.171374 0.017868
64 38 0.173275 0.172512 0.0162419
64 39 0.174157 0.173539 0.014661
64 40 0.174954 0.174461 0.0131217
64 41 0.175666 0.175281 0.0116202
64 42 0.176295 0.176002 0.0101524
64 43 0.176844 0.176629 0.00871428
64 44 0.177314 0.177163 0.00730154
64 45 0.177706 0.177607 0.00590987
64 46 0.178021 0.177963 0.00453488
64 47 0.178261 0.178232 0.00317215
64 48 0.178425 0.178416 0.00181719
64 49 0.178515 0.178515 0.000465493
64 50 0.178531 0.178529 -0.000887451
64 51 0.178473 0.178459 -0.00224616
64 52 0.17834 0.178303 -0.00361513
64 53 0.178132 0.178062 -0.00499884
64 54 0.177849 0.177734 -0.00640173
64 55 0.17749 0.177318 -0.00782818
64 56 0.177054 0.17681 -0.0092825
64 57 0.176539 0.17621 -0.0107689
64 58 0.175944 0.175514 -0.0122916
64 59 0.175268 0.17472 -0.0138544
64 60 0.174508 0.173822 -0.0154613
64 61 0.173664 0.172818 -0.0171158
64 62 0.172732 0.171703 -0.0188214
64 63 0.17171 0.170472 -0.0205813
64 64 0.170597 0.16912 -0.0223983
64 65 0.16939 0.167642 -0.024275
64 66 0.168086 0.16603 -0.0262134
64 67 0.166684 0.164278 -0.0282153
64 68 0.16518 0.162381 -0.0302819
64 69 0.163573 0.160329 -0.0324137
64 70 0.16186 0.158116 -0.0346106
64 71 0.160039 0.155734 -0.036872
64 72 0.15811 0.153174 -0.0391962
64 73 0.15607 0.150428 -0.041581
64 74 0.153918 0.147489 -0.0440228
64 75 0.151656 0.144346 -0.0465174
64 76 0.149283 0.140991 -0.0490592
64 77 0.146801 0.137418 -0.0516417
64 78 0.144212 0.133616 -0.0542571
64 79 0.14152 0.129579 -0.0568963
64 80 0.138731 0.1253 -0.059549
64 81 0.135851 0.120773 -0.0622035
64 82 0.13289 0.115993 -0.0648472
64 83 0.129858 0.110957 -0.0674658
64 84 0.126769 0.10566 -0.0700443
64 85 0.12364 0.100104 -0.0725665
64 86 0.12049 0.0942898 -0.0750153
64 87 0.117343 0.0882198 -0.0773731
64 88 0.114225 0.0819 -0.0796219
64 89 0.111166 0.0753386 -0.0817432
64 90 0.108201 0.0685459 -0.0837191
64 91 0.105367 0.0615354 -0.0855318
64 92 0.102706 0.0543226 -0.0871644
64 93 0.100261 0.0469262 -0.0886012
64 94 0.0980754 0.0393668 -0.0898279
64 95 0.096194 0.0316676 -0.090832
64 96 0.0946579 0.0238539 -0.091603
64 97 0.0935039 0.0159524 -0.092133
64 98 0.0927613 0.00799141 -0.0924165
64 99 0 0 0
65 0 0.0987695 0 0.0987695
65 1 0.0988809 0.00825453 0.0985358
65 2 0.0994022 0.0164773 0.098027
65 3 0.100321 0.0246361 0.0972495
65 4 0.101617 0.0326996 0.0962123
65 5 0.10326 0.0406384 0.0949276
65 6 0.105216 0.0484249 0.0934096
65 7 0.107443 0.0560338 0.0916748
65 8 0.109902 0.0634426 0.0897413
65 9 0.11255 0.0706316 0.0876284
65 10 0.115347 0.0775843 0.0853562
65 11 0.118255 0.0842868 0.0829455
65 12 0.121238 0.0907286 0.0804168
65 13 0.124263 0.0969019 0.0777906
65 14 0.127304 0.102802 0.0750867
65 15 0.130334 0.108425 0.0723241
65 16 0.133332 0.113773 0.0695208
65 17 0.13628 0.118846 0.0666935
65 18 0.139164 0.123648 0.0638576
65 19 0.14197 0.128184 0.061027
65 20 0.144689 0.132461 0.0582144
65 21 0.147313 0.136486 0.0554307
65 22 0.149836 0.140268 0.0526856
65 23 0.152255 0.143815 0.0499873
65 24 0.154565 0.147137 0.0473427
65 25 0.156767 0.150242 0.0447572
65 26 0.158859 0.153142 0.0422354
65 27 0.160842 0.155845 0.0397804
65 28 0.162715 0.15836 0.0373946
65 29 0.164482 0.160698 0.0350791
65 30 0.166143 0.162866 0.0328345
65 31 0.167701 0.164874 0.0306605
65 32 0.169158 0.16673 0.028556
65 33 0.170517 0.168442 0.0265196
65 34 0.17178 0.170017 0.0245491
65 35 0.17295 0.171462 0.0226419
65 36 0.174029 0.172783 0.0207952
65 37 0.175021 0.173986 0.0190055
65 38 0.175927 0.175077 0.0172693
